Good Friday given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0030000 through 0039999



0030000 --> Friday, 03 - 31

0030001 --> Friday, 04 - 13

0030002 --> Friday, 04 - 05

0030003 --> Friday, 03 - 28

0030004 --> Friday, 04 - 16

0030005 --> Friday, 04 - 01

0030006 --> Friday, 04 - 21

0030007 --> Friday, 04 - 13

0030008 --> Friday, 03 - 28

0030009 --> Friday, 04 - 17

0030010 --> Friday, 04 - 09

0030011 --> Friday, 03 - 25

0030012 --> Friday, 04 - 13

0030013 --> Friday, 04 - 05

0030014 --> Friday, 03 - 21

0030015 --> Friday, 04 - 10

0030016 --> Friday, 04 - 01

0030017 --> Friday, 04 - 21

0030018 --> Friday, 04 - 06

0030019 --> Friday, 03 - 29

0030020 --> Friday, 04 - 17

0030021 --> Friday, 04 - 02

0030022 --> Friday, 03 - 25

0030023 --> Friday, 04 - 14

0030024 --> Friday, 04 - 05

0030025 --> Friday, 04 - 18

0030026 --> Friday, 04 - 10

0030027 --> Friday, 04 - 02

0030028 --> Friday, 04 - 21

0030029 --> Friday, 04 - 06

0030030 --> Friday, 03 - 29

0030031 --> Friday, 04 - 18

0030032 --> Friday, 04 - 02

0030033 --> Friday, 03 - 25

0030034 --> Friday, 04 - 14

0030035 --> Friday, 03 - 30

0030036 --> Friday, 04 - 18

0030037 --> Friday, 04 - 10

0030038 --> Friday, 03 - 26

0030039 --> Friday, 04 - 15

0030040 --> Friday, 04 - 06

0030041 --> Friday, 03 - 22

0030042 --> Friday, 04 - 11

0030043 --> Friday, 04 - 03

0030044 --> Friday, 04 - 22

0030045 --> Friday, 04 - 07

0030046 --> Friday, 03 - 30

0030047 --> Friday, 04 - 19

0030048 --> Friday, 04 - 10

0030049 --> Friday, 03 - 26

0030050 --> Friday, 04 - 15

0030051 --> Friday, 04 - 07

0030052 --> Friday, 03 - 22

0030053 --> Friday, 04 - 11

0030054 --> Friday, 04 - 03

0030055 --> Friday, 04 - 16

0030056 --> Friday, 04 - 07

0030057 --> Friday, 03 - 30

0030058 --> Friday, 04 - 19

0030059 --> Friday, 04 - 04

0030060 --> Friday, 03 - 26

0030061 --> Friday, 04 - 15

0030062 --> Friday, 03 - 31

0030063 --> Friday, 04 - 20

0030064 --> Friday, 04 - 11

0030065 --> Friday, 03 - 27

0030066 --> Friday, 04 - 16

0030067 --> Friday, 04 - 08

0030068 --> Friday, 03 - 30

0030069 --> Friday, 04 - 12

0030070 --> Friday, 04 - 04

0030071 --> Friday, 03 - 27

0030072 --> Friday, 04 - 15

0030073 --> Friday, 03 - 31

0030074 --> Friday, 04 - 20

0030075 --> Friday, 04 - 12

0030076 --> Friday, 03 - 27

0030077 --> Friday, 04 - 16

0030078 --> Friday, 04 - 08

0030079 --> Friday, 03 - 24

0030080 --> Friday, 04 - 12

0030081 --> Friday, 04 - 04

0030082 --> Friday, 04 - 17

0030083 --> Friday, 04 - 09

0030084 --> Friday, 03 - 31

0030085 --> Friday, 04 - 20

0030086 --> Friday, 04 - 05

0030087 --> Friday, 03 - 28

0030088 --> Friday, 04 - 16

0030089 --> Friday, 04 - 01

0030090 --> Friday, 03 - 24

0030091 --> Friday, 04 - 13

0030092 --> Friday, 04 - 04

0030093 --> Friday, 04 - 17

0030094 --> Friday, 04 - 09

0030095 --> Friday, 04 - 01

0030096 --> Friday, 04 - 13

0030097 --> Friday, 04 - 05

0030098 --> Friday, 03 - 28

0030099 --> Friday, 04 - 10

0030100 --> Friday, 04 - 02

0030101 --> Friday, 03 - 25

0030102 --> Friday, 04 - 14

0030103 --> Friday, 03 - 30

0030104 --> Friday, 04 - 18

0030105 --> Friday, 04 - 10

0030106 --> Friday, 03 - 26

0030107 --> Friday, 04 - 15

0030108 --> Friday, 04 - 06

0030109 --> Friday, 03 - 22

0030110 --> Friday, 04 - 11

0030111 --> Friday, 04 - 03

0030112 --> Friday, 04 - 22

0030113 --> Friday, 04 - 07

0030114 --> Friday, 03 - 30

0030115 --> Friday, 04 - 19

0030116 --> Friday, 04 - 03

0030117 --> Friday, 03 - 26

0030118 --> Friday, 04 - 15

0030119 --> Friday, 03 - 31

0030120 --> Friday, 03 - 22

0030121 --> Friday, 04 - 11

0030122 --> Friday, 04 - 03

0030123 --> Friday, 04 - 16

0030124 --> Friday, 04 - 07

0030125 --> Friday, 03 - 30

0030126 --> Friday, 04 - 19

0030127 --> Friday, 04 - 04

0030128 --> Friday, 03 - 26

0030129 --> Friday, 04 - 15

0030130 --> Friday, 03 - 31

0030131 --> Friday, 04 - 20

0030132 --> Friday, 04 - 11

0030133 --> Friday, 03 - 27

0030134 --> Friday, 04 - 16

0030135 --> Friday, 04 - 08

0030136 --> Friday, 03 - 23

0030137 --> Friday, 04 - 12

0030138 --> Friday, 04 - 04

0030139 --> Friday, 03 - 20

0030140 --> Friday, 04 - 08

0030141 --> Friday, 03 - 31

0030142 --> Friday, 04 - 20

0030143 --> Friday, 04 - 05

0030144 --> Friday, 03 - 27

0030145 --> Friday, 04 - 16

0030146 --> Friday, 04 - 08

0030147 --> Friday, 03 - 24

0030148 --> Friday, 04 - 12

0030149 --> Friday, 04 - 04

0030150 --> Friday, 04 - 17

0030151 --> Friday, 04 - 09

0030152 --> Friday, 03 - 31

0030153 --> Friday, 04 - 20

0030154 --> Friday, 04 - 05

0030155 --> Friday, 03 - 28

0030156 --> Friday, 04 - 16

0030157 --> Friday, 04 - 01

0030158 --> Friday, 03 - 24

0030159 --> Friday, 04 - 13

0030160 --> Friday, 03 - 28

0030161 --> Friday, 04 - 17

0030162 --> Friday, 04 - 09

